"x";"y";"Station";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global";"Correspondance_1";"Correspondance_2";"Correspondance_3";"Correspondance_4";"Correspondance_5";"Trafic";"nb_lignes"
"654559,4536";"6863407,4921";"COURONNES";"7414,101407777416";"5334,136794718883";"6928,223169393618";"7835,450148779308";"7941,838728557121";"8640,484181563028";"7349,039071798229";"2";"";"";"";"";"2897777";"1"
"654341,7793";"6865822,0177";"CRIMEE";"5668,340651304574";"5663,528078913346";"5824,811055259744";"6068,398064269638";"6698,451552160105";"6683,663380482119";"6101,198797064921";"7";"";"";"";"";"5431969";"1"
"655516,8981";"6864827,9634";"DANUBE";"6392,826895535869";"6788,26508727634";"6028,838981601484";"6955,930838167415";"7201,568216901051";"7820,83402402712";"6864,710673918213";"7bis";"";"";"";"";"547896";"1"
"655663,96825";"6860108,1792";"DAUMESNIL";"6866,676646746611";"7945,070081558735";"7111,728719225743";"8327,931477488954";"8156,349626983869";"7895,479818186699";"7717,2060616984345";"6";"8";"";"";"";"4954004";"2"
"650987,2884";"6859520,2915";"DENFERT-ROCHEREAU";"8235,344279092864";"8500,00439193985";"9514,738736300693";"7598,569229200155";"8385,23175190579";"11790,507592014135";"9004,065996742247";"4";"6";"";"";"";"3911586";"2"
"655199,4896";"6860061,0017";"DUGOMMIER";"6536,859671284812";"8273,107849159129";"6975,550193739112";"8646,002121701364";"7946,327742791148";"7190,047348651656";"7594,649154554537";"6";"";"";"";"";"2579556";"1"
"648164,2594";"6861386,5825";"DUPLEIX";"8862,262839510378";"8463,499355629228";"9033,664100338132";"9673,08085689776";"10103,092730341476";"10435,292067716333";"9428,481991738883";"6";"";"";"";"";"3221871";"1"
"649856,2159";"6860992,093149999";"DUROC";"10357,792092668187";"9640,52536572176";"11915,373652689173";"10524,519080174443";"11026,309593248023";"11939,073503460422";"10900,598881327001";"10";"13";"";"";"";"3596220";"2"
"649084,5508";"6861850,7519";"ECOLE MILITAIRE";"10187,430737215227";"10170,797524874019";"10708,668236302103";"12795,176220090732";"12513,38357558491";"13158,347071464756";"11588,967227588624";"8";"";"";"";"";"4468169";"1"
"650559,8002";"6860279,0962";"EDGAR QUINET";"9374,855187276491";"9164,368672619126";"12369,041140224177";"8578,359097333037";"10537,110035144988";"11789,953673311642";"10302,28130098491";"6";"";"";"";"";"2142333";"1"
"646364,8036";"6861037,7277";"EGLISE D'AUTEUIL";"7860,454555001425";"8036,374043967214";"8251,272136627716";"8600,600035024543";"8900,739467295172";"9639,829524619092";"8548,211627089193";"10";"";"";"";"";"169939";"1"
"652232,0865";"6862838,6691";"ETIENNE-MARCEL";"9354,405045027539";"10025,138917592132";"9872,58649338951";"10897,038981897795";"11046,128679153291";"12047,50273037667";"10540,466807906156";"4";"";"";"";"";"2676549";"1"
"650293,8318";"6864518,8631";"EUROPE";"10986,325567558964";"8093,554305122823";"11603,019873141726";"13569,906526317796";"9907,614539200611";"12717,362805806037";"11146,297269524659";"3";"";"";"";"";"1618088";"1"
"645692,4042";"6860575,6926";"EXELMANS";"7617,059820597767";"9230,554815246709";"7735,195962685274";"8416,99176623269";"8776,339202233174";"9686,791040449489";"8577,155434574184";"9";"";"";"";"";"2102492";"1"
"654803,4286";"6861302,4487";"FAIDHERBE-CHALIGNY";"8624,774474705719";"8390,956794395253";"7524,523721634152";"8511,581220486967";"9437,475939560261";"9688,117288867528";"8696,238239941647";"8";"";"";"";"";"3032239";"1"
"649937,2765";"6860707,7605";"FALGUIERE";"10118,703752770205";"9387,847355813798";"9817,384285332664";"10167,901157761964";"10820,542531132962";"11455,24651925276";"10294,604267010725";"12";"";"";"";"";"881763";"1"
"648031,8468";"6860532,9003";"FELIX FAURE";"8262,163609783476";"8180,761142600196";"8710,365560388338";"9975,885067117357";"9796,925356714153";"9534,75536170076";"9076,80934971738";"8";"";"";"";"";"1744774";"1"
