"index";"Latitude";"Longitude";"gares_id";"nom_gare";"nomlong";"ligne";"x";"y";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global"
"99,0";"48,87370952770001";"2,31460632162";"549,0";"Miromesnil";"MIROMESNIL";"9";"649727,2457";"6863960,9825";"11839,182674735132";"9447,614057985693";"9604,487196118462";"12722,502430099032";"11076,249023322474";"13317,308963482003";"11334,557390957132"
"261,0";"48,880449456099996";"2,3094511679900003";"552,0";"Monceau";"MONCEAU";"2";"649355,6855";"6864713,7086";"9408,28557174177";"8945,44842640501";"9136,505606560899";"10111,91576861161";"10909,55217057471";"11078,663560321373";"9931,728517369229"
"100,0";"48,8444086721";"2,39007511282";"555,0";"Montgallet";"MONTGALLET";"8";"655237,5024";"6860657,5602";"7700,53016677089";"7644,263970421255";"7641,374869101036";"8289,99917311856";"8336,091638345331";"8012,733543610487";"7937,498893561259"
"26,0";"48,8437354893";"2,32435304116";"562,0";"Montparnasse BienvenÃ¼e";"MONTPARNASSE";"12";"650413,6192";"6860621,9732";"10061,910914293327";"9760,915566440664";"10083,313001380195";"11065,538329962385";"11342,188239625022";"12812,51720947167";"10854,397210195544"
"252,0";"48,84232743770001";"2,32098483563";"563,0";"Montparnasse-BienvenÃ¼e";"MONTPARNASSE";"13";"650165,0831";"6860467,533";"9931,186098195922";"8984,347789700916";"9538,102821876471";"8483,475915454455";"10317,96881970709";"11548,894996061621";"9800,662740166079"
"95,0";"48,8437813048";"2,3243970124";"564,0";"Montparnasse-BienvenÃ¼e";"MONTPARNASSE";"4";"650416,8898";"6860627,0398";"10072,42131402509";"9797,275864105783";"10106,834904083955";"11067,327984838046";"11345,304367534343";"12835,629621391578";"10870,7990093298"
"96,0";"48,8421022072";"2,3212785627400003";"565,0";"Montparnasse-BienvenÃ¼e";"MONTPARNASSE";"6";"650186,4248";"6860442,3044";"9873,459511776806";"8905,08267490192";"9533,6430346321";"8462,154589416492";"10303,87895656191";"11558,38449582561";"9772,76721051914"
"358,0";"48,8311126604";"2,32970501262";"573,0";"Mouton-Duvernet";"MOUTON-DUVERNET";"4";"650794,4816";"6859215,1047";"8464,159122582048";"8145,290222335968";"7789,786890731572";"8345,434152087006";"8780,572567659414";"10322,014454276985";"8641,209568278833"
"200,0";"48,8475793675";"2,39555451217";"583,0";"Nation";"NATION";"1";"655642,3274";"6861007,0198";"7748,097243721612";"7630,245605108667";"7656,859952015569";"8224,821780774497";"8978,876640221682";"9302,229581382015";"8256,855133870673"
"352,0";"48,848474286000005";"2,3950623054299998";"584,0";"Nation";"NATION";"2";"655606,9695";"6861106,8032";"7700,375344640212";"7633,7220439497905";"7617,150148781137";"8290,807793603659";"8946,73555036333";"9251,580876221618";"8240,061959593291"
"37,0";"48,8473748787";"2,3954619948299998";"585,0";"Nation";"NATION";"6";"655635,364";"6860984,3345";"7735,9314388472";"7623,698616601717";"7639,091734955175";"8204,712187322542";"9003,703569635101";"9327,913983096974";"8255,841921743118"
"353,0";"48,848944645100005";"2,3958794351900004";"586,0";"Nation";"NATION";"9";"655667,3331";"6861158,6438";"7647,865667180701";"7535,295985692396";"7593,38768945597";"8190,752612095253";"8923,223728786166";"9286,693013547705";"8196,203116126366"
