index;Latitude;Longitude;gares_id;nom_gare;nomlong;ligne;x;y;prix_moyen_2014;prix_moyen_2015;prix_moyen_2016;prix_moyen_2017;prix_moyen_2018;prix_moyen_2019;prix_moyen_global
10;48,83549536;2,358823489;124;Campo Formio;CAMPO-FORMIO;5;652935,9416;6859684,661;7890.78852086409;8260.92404440455;8893.68799910847;8526.47122599824;8394.09966308396;9549.21388661501;8585.86422334572
154;48,84665685;2,351623256;125;Cardinal Lemoine;CARDINAL-LEMOINE;10;652417,6279;6860930,02;13261.9983721477;11297.7067305976;10606.9653232135;11271.6015340391;12080.2996399446;11424.0410245739;11657.1021040861
240;48,84048665;2,351739487;127;Censier-Daubenton;CENSIER-DAUBENTON;7;652420,525;6860243,886;11331.2712486479;10114.8985983734;9422.70013929579;10036.276158887;10505.7600338512;10731.6261977878;10357.0887294739
155;48,86790534;2,31354555;144;Champs-Élysées-Clémenceau;CHAMPS-ELYSEES-CLEMENCEAU;1;649643,8307;6863316,278;21992.0335154164;19289.1862106849;11367.8889222229;14231.7121321531;19059.3435891708;26427.5847652059;18727.9581891423
156;48,86760215;2,313894129;145;Champs-Élysées-Clémenceau;CHAMPS-ELYSEES-CLEMENCEAU;13;649669,1078;6863282,343;22391.9307778889;19857.3923058744;10158.1529207719;15181.6257336261;19259.5196477499;27214.1157920632;19010.4561963291
81;48,8452047;2,266441543;149;Chardon Lagache;CHARDON-LAGACHE;10;646165,0737;6860823,259;7630.28148476942;7685.94864878463;8064.52134060255;8488.99648125071;8772.29375962589;9872.52470831243;8419.09440389094
12;48,87514982;2,295904906;152;Charles De Gaulle-Étoile;CHARLES DE GAULLE ETOILE;1;648356,9846;6864133,201;10592.3344951357;10831.4762579016;9759.7559727224;10639.7085029981;22838.7037011391;13527.4736135746;13031.5754239119
241;48,87461393;2,29556737;153;Charles de Gaulle-Étoile;CHARLES DE GAULLE ETOILE;2;648331,6965;6864073,835;10618.8033644263;11539.502018339;9911.97200917932;10660.1670565176;23298.1924320722;13782.949114378;13301.9309991521
321;48,87474865;2,295560256;154;Charles de Gaulle-Étoile;CHARLES DE GAULLE ETOILE;6;648331,3084;6864088,82;10606.6881254575;11522.0391590804;9923.33041437806;10698.5181607148;23376.7238189434;13747.2871180829;13312.4311327762
82;48,84653464;2,285999223;155;Charles Michels;CHARLES MICHELS;10;647601,6846;6860957,977;8456.91776199182;8184.69200262372;8363.49500412121;9511.54303157272;9332.63328422899;9893.76337360799;8957.17407635774
158;48,8545805;2,385563481;156;Charonne;CHARONNE;9;654915,2006;6861791,142;8423.98013663624;7900.43759939276;7665.11337698944;8454.87181842995;17136.8107443707;9578.42058627996;9859.93904368318
323;48,87242491;2,356044908;159;Château d'Eau;CHATEAU D'EAU;4;652765,4788;6863792,558;8020.72206909731;8700.73070028152;8258.92293742228;8550.75793490733;9377.71956550867;10963.8712780835;8978.78741421678
324;48,87856563;2,362160072;161;Château-Landon;CHATEAU-LANDON;7;653219,5359;6864471,723;6813.09065246878;7235.37813109933;8263.30302218082;7836.05444377522;8534.6481738245;9523.46407169607;8034.32308250745
159;48,88737491;2,349694082;162;Château Rouge;CHATEAU ROUGE;4;652313,3429;6865458,719;6450.26960386015;6279.5940870477;6794.23362626525;7474.96389949293;8052.3597352282;8587.48986509376;7273.15180283133
160;48,85755636;2,348308895;165;Châtelet;CHATELET;11;652184,4051;6862143,948;10555.6080225617;9867.97130150071;9843.40375855432;13075.0452462307;14665.0317759918;11875.580405482;11647.1067517202
83;48,8587992;2,347305853;166;Châtelet;CHATELET;1;652111,9543;6862282,748;9312.98906279398;9551.08618808097;9328.10165035637;12840.7293416742;13568.8713863134;11516.8629486378;11019.7734296428
242;48,85770882;2,347944311;167;Châtelet;CHATELET;14;652157,7956;6862161,121;10528.5515338455;9912.47924651225;9844.59995277525;13198.3934672127;14771.3631042666;11654.6206750514;11651.6679966106
161;48,85838237;2,34756483;168;Châtelet;CHATELET;4;652130,572;6862236,244;9346.22224996343;9787.05384824292;9439.85890720929;12877.4298618789;13759.9727318563;11368.481942799;11096.5032569916
13;48,85705997;2,34771188;169;Châtelet;CHATELET;7;652140,1462;6862089,115;10007.4118751984;10322.004728961;10274.6292886804;13398.6070118673;14857.9225037416;11868.9135258471;11788.248155716
162;48,87310927;2,333451219;173;Chaussée d'Antin (La Fayette);CHAUSSEE D'ANTIN (LA FAYETTE);7;651108,8982;6863882,406;54398.8147137272;15251.697753245;9422.91399081242;15393.1749970547;17046.5826904915;21129.527262744;22107.1185680125
163;48,87293766;2,333479132;174;Chaussée d'Antin (La Fayette);CHAUSSEE D'ANTIN (LA FAYETTE);9;651110,7845;6863863,306;55456.2553013234;20816.2074263188;9456.21738335049;15571.596683128;17152.5896285729;21416.8929440621;23311.626561126
243;48,85742004;2,368108291;180;Chemin Vert;CHEMIN VERT;8;653636,9649;6862116,982;9628.84074255845;8592.89568221397;10321.0004113708;9704.98484459005;11798.2143446988;12113.4821533287;10359.9030297934
326;48,83494772;2,368126329;183;Chevaleret;CHEVALERET;6;653618,2928;6859618,266;6565.79890737853;6845.30747565249;8285.87368645453;7787.1275832944;7800.38647326851;8568.65071585915;7642.1908069846
164;48,85493638;2,347321316;188;Cité;CITE;4;652109,5385;6861853,227;10920.273477316;10709.0760867451;10456.4640553612;13806.3042713189;14788.4000087737;13581.7292866514;12377.0411976944
84;48,85105028;2,344273345;192;Cluny-la Sorbonne;CLUNY-LA-SORBONNE;10;651882,3097;6861422,982;11754.7954966441;10785.8257280232;10844.804559302;13292.1848742531;12747.36966488;13917.2593272029;12223.7066083842
14;48,87761019;2,370811395;195;Colonel Fabien;COLONEL FABIEN;2;653853,1813;6864360,393;6667.65587564391;7235.11554399944;7943.88286475224;7671.87603536387;8157.74992022195;8387.90753060421;7677.36462843094
15;48,84479476;2,293951964;197;Commerce;COMMERCE;8;648183,5662;6860759,274;8458.48207202234;8268.02503649408;8729.52216226091;10094.9016108388;10031.6630752562;10063.9660274369;9274.42666405156
165;48,8662858;2,322943412;199;Concorde;CONCORDE;1;650331,6676;6863130,246;15893.0637034335;60455.5527745211;9287.53337539428;12645.057967656;30258.5424158679;39170.2247033108;27951.6624900306
327;48,86616711;2,323175681;200;Concorde;CONCORDE;12;650348,5931;6863116,903;16273.8351972366;60587.6519740577;9396.54965771318;12733.2897310725;30133.0209205764;45064.6018298215;29031.4915517463
166;48,86681837;2,322082849;201;Concorde;CONCORDE;8;650269,0473;6863190,005;16018.275090088;58689.2955240431;8886.58426880112;12666.522716317;29002.0578895193;33097.2929862427;26393.3380791685
167;48,83730749;2,296630343;206;Convention;CONVENTION;12;648372,7098;6859925,017;7951.43123920184;7390.07049540629;8342.72016501113;8274.03383916378;8699.01847407647;9534.24173948984;8365.25265872489
244;48,89483647;2,382522343;209;Corentin-Cariou;CORENTIN CARIOU;7;654727,0632;6866269,082;5282.53422037229;5784.51912496018;5932.52991421281;5740.91828574179;6742.11595216516;6386.54265489013;5978.19335872373
150;48,82979051;2,350414872;212;Corvisart;CORVISART;6;652313,5223;6859055,391;7934.97810751233;7318.58028746783;7557.46124191525;8077.18950536362;8739.2065619033;9157.36978875259;8130.79758215249
234;48,87921413;2,303528725;218;Courcelles;COURCELLES;2;648920,1378;6864580,164;8975.62143529904;10033.5858560578;8008.49910953653;11301.9819328209;10696.2068374159;10913.8365728354;9988.28862399428
151;48,86909116;2,380542586;220;Couronnes;COURONNES;2;654559,4536;6863407,492;7414.10140777741;5334.13679471888;6928.22316939361;7835.4501487793;7941.83872855712;8640.48418156302;7349.03907179822
313;48,83333856;2,386632402;221;Cour Saint-Émilion;COUR SAINT-EMILION;14;654975,2848;6859428,633;6992.12810699566;7206.65185512121;6728.96520756168;7380.66171654157;7360.11434604207;8531.26481175177;7366.63100733566
75;48,89078897;2,377315756;227;Crimée;CRIMEE;7;654341,7793;6865822,018;5668.34065130457;5663.52807891334;5824.81105525974;6068.39806426963;6698.4515521601;6683.66338048211;6101.19879706492
236;48,881932;2,393445456;232;Danube;DANUBE;7b;655516,8981;6864827,963;6392.82689553586;6788.26508727634;6028.83898160148;6955.93083816741;7201.56821690105;7820.83402402712;6864.71067391821
237;48,83954965;2,395703289;233;Daumesnil;DAUMESNIL;6;655646,4124;6860114,108;6858.2427137149;7953.87931852465;7112.78638504276;8355.14942957695;8181.73883411769;7889.75895942443;7725.25927340023
8;48,83944543;2,396182886;234;Daumesnil;DAUMESNIL;8;655681,5241;6860102,251;6875.11057977832;7936.26084459281;7110.67105340871;8300.71352540094;8130.96041985003;7901.20067694896;7709.15284999663
76;48,83345086;2,331740131;236;Denfert-Rochereau;DENFERT-ROCHEREAU;4;650946,0738;6859473,819;8244.7137394229;8436.13857130783;9328.61956840406;7641.74749023804;8418.14658835321;11379.7071575272;8908.17885254222
315;48,83429298;2,33285231;237;Denfert-Rochereau;DENFERT-ROCHEREAU;6;651028,503;6859566,764;8225.97481876282;8563.87021257186;9700.85790419732;7555.39096816226;8352.31691545837;12201.3080265009;9099.95314094227
316;48,83904114;2,389620011;244;Dugommier;DUGOMMIER;6;655199,4896;6860061,002;6536.85967128481;8273.10784915912;6975.55019373911;8646.00212170136;7946.32774279114;7190.04734865165;7594.64915455453
317;48,85043455;2,29361244;245;Dupleix;DUPLEIX;6;648164,2594;6861386,583;8862.26283951037;8463.49935562922;9033.66410033813;9673.08085689776;10103.0927303414;10435.2920677163;9428.48199173888
77;48,84698911;2,317005236;246;Duroc;DUROC;10;649877,4993;6860988,381;10445.1844042604;9574.04647440641;11892.2366438769;10544.7917635234;11013.9320364322;11927.3765499288;10899.5946454047
9;48,84705255;2,316424352;247;Duroc;DUROC;13;649834,9325;6860995,805;10270.3997810759;9707.0042570371;11938.5106615014;10504.2463968254;11038.6871500638;11950.7704569919;10901.6031172492
78;48,85468216;2,306097404;248;École Militaire;ECOLE MILITAIRE;8;649084,5508;6861850,752;10187.4307372152;10170.797524874;10708.6682363021;12795.1762200907;12513.3835755849;13158.3470714647;11588.9672275886
153;48,84066323;2,326384611;250;Edgar Quinet;EDGAR QUINET;6;650559,8002;6860279,096;9374.85518727649;9164.36867261912;12369.0411402241;8578.35909733303;10537.1100351449;11789.9536733116;10302.2813009849
318;48,84715006;2,269135873;251;Église d'Auteuil;EGLISE D'AUTEUIL;10;646364,8036;6861037,728;7860.45455500142;8036.37404396721;8251.27213662771;8600.60003502454;8900.73946729517;9639.82952461909;8548.21162708919
22;48,86380744;2,348880653;273;Étienne Marcel;ETIENNE-MARCEL;4;652232,0865;6862838,669;9354.40504502753;10025.1389175921;9872.58649338951;10897.0389818977;11046.1286791532;12047.5027303766;10540.4668079061
89;48,87877037;2,322265213;275;Europe;EUROPE;3;650293,8318;6864518,863;10986.3255675589;8093.55430512282;11603.0198731417;13569.9065263177;9907.61453920061;12717.362805806;11146.2972695246
170;48,8429387;2,260032902;278;Exelmans;EXELMANS;9;645692,4042;6860575,693;7617.05982059776;9230.5548152467;7735.19596268527;8416.99176623269;8776.33920223317;9686.79104044948;8577.15543457418
333;48,85017786;2,38409221;279;Faidherbe Chaligny;FAIDHERBE-CHALIGNY;8;654803,4286;6861302,449;8624.77447470571;8390.95679439525;7524.52372163415;8511.58122048696;9437.47593956026;9688.11728886752;8696.23823994164
90;48,84447014;2,317852783;280;Falguière;FALGUIERE;12;649937,2765;6860707,761;10118.7037527702;9387.84735581379;9817.38428533266;10167.9011577619;10820.5425311329;11455.2465192527;10294.6042670107
334;48,84274678;2,291912413;282;Félix Faure;FELIX FAURE;8;648031,8468;6860532,9;8262.16360978347;8180.76114260019;8710.36556038833;9975.88506711735;9796.92535671415;9534.75536170076;9076.80934971738
171;48,86325795;2,366661095;283;Filles du Calvaire;FILLES DU CALVAIRE;8;653535,9904;6862766,961;8789.4732715843;8602.78511434827;9398.5338619772;10397.8988981445;10671.1645618149;11874.2027921235;9955.67641666545
17;48,86980822;2,307470793;293;Franklin D.Roosevelt;FRANKLIN-D.ROOSEVELT;1;649200,0725;6863531,754;28618.5725090833;16095.9862100297;13436.4897711;15216.3084029637;15555.426780104;20866.4892845623;18298.2121596405
330;48,86869985;2,309505157;294;Franklin D.Roosevelt;FRANKLIN-D.ROOSEVELT;9;649348,2201;6863407,205;33704.3457352758;16490.4451175786;14509.5848044943;14222.6001178366;16792.5407930434;25018.4862502643;20123.0004697489
19;48,83863165;2,32249175;299;Gaïté;GAITE;13;650272,1513;6860055,651;8506.13045909154;8322.24525466288;9059.77500694368;7944.78777161279;9643.3600713581;10831.4798030534;9051.29639445374
168;48,86491669;2,39898444;301;Gambetta;GAMBETTA;3;655908,7036;6862932,865;6549.21396957141;4914.76196812017;7038.98727641667;7600.41742420138;8091.55498512232;8553.04121114353;7124.66280576258
331;48,86516343;2,398746593;302;Gambetta;GAMBETTA;M3bis;655891,4641;6862960,435;6558.97796756166;4924.87623439317;6994.94454783063;7584.93048421798;8096.12055385991;8586.98439508897;7124.47236382539
7;48,8424368;2,365184812;311;Gare d'Austerlitz;AUSTERLITZ;10;653409,0746;6860452,705;3919.71648548479;8340.15064756943;9309.69210534233;9784.77097738069;13744.8217332517;10384.4033709043;9247.2592199889
250;48,84226539;2,365338653;312;Gare d'Austerlitz;AUSTERLITZ;5;653420,212;6860433,555;3927.92971045695;8284.66967179661;9511.3216777954;9781.31973549157;14024.6064425608;10656.1227173873;9364.32832591478
23;48,87599106;2,357880772;313;Gare de l'Est;GARE DE L'EST;4;652903,3623;6864187,992;7374.86635505004;8813.39299800745;7684.44034612274;8535.79520835172;8633.92692055625;10912.4239805114;8659.14096809994
24;48,87612635;2,358047505;314;Gare de l'Est;GARE DE L'EST;5;652915,7135;6864202,936;7445.82768218672;8812.43400247327;7605.26428586575;8544.83514053495;8588.47968683865;10798.5744220884;8632.56920333131
251;48,8762727;2,358057904;315;Gare de l'Est;GARE DE L'EST;7;652916,6085;6864219,203;7353.91886949267;8832.50755828108;7610.42392332254;8545.65607636542;8547.96556765622;10875.7028253585;8627.69580341274
25;48,84398558;2,37301422;317;Gare de Lyon;GARE DE LYON;14;653985,0528;6860620,324;7304.84280758701;7682.3106295721;12291.1635455155;7488.37056394473;43671.0162713493;8237.06918683186;14445.7955008
173;48,87955128;2,356995164;318;Gare du Nord;GARE DU NORD;4;652841,632;6864584,394;6821.29405572686;7063.76447554374;7271.61154606227;8025.23595821122;8622.06573856149;9526.48664850897;7888.40973710243
335;48,87985014;2,357459347;319;Gare du Nord;GARE DU NORD;5;652875,9451;6864617,348;6814.28578297032;6810.26585827337;7200.81027897382;7872.13908164856;8504.52286779283;9380.94108347638;7763.82749218921
87;48,87202381;2,300560451;329;George-V;GEORGE V;1;648695,3653;6863782,578;14872.9182074903;13960.4292401381;13385.8827173648;12994.1614605294;30769.6664024674;17608.333829261;17265.2319762085
329;48,83112955;2,343511658;331;Glacière;GLACIERE;6;651808,0022;6859208,467;7661.49917165707;7711.73501748867;7807.40382231462;8391.08939493573;8928.62606718823;9513.40167457584;8335.62585802669
246;48,86995751;2,37109484;332;Goncourt (Hôpital Saint-Louis);GONCOURT (HOPITAL SAINT-LOUIS);11;653867,1922;6863509,302;7289.65443357408;7423.19899955101;7481.85681810921;8400.92064618594;12324.0608976718;10499.8206841231;8903.25207986921
248;48,89282885;2,327428459;342;Guy Môquet;GUY MOQUET;13;650685,8186;6866078,843;6978.67809818391;6856.99416684093;6715.13812640274;9278.03019222936;8564.92202767531;9554.01260695525;7991.29586971458
249;48,87351339;2,32754308;344;Havre-Caumartin;HAVRE-CAUMARTIN;3;650675,9316;6863931,015;45092.9010582755;13465.9357874011;8861.00713663922;11856.5872056528;12953.745374938;11232.2534211144;17243.7383306702
332;48,87371341;2,32769541;345;Havre-Caumartin;HAVRE-CAUMARTIN;9;650687,2939;6863953,16;44774.3369975271;13481.6069223532;8860.75310519551;15023.4289596782;13030.1144994374;11183.6360799497;17725.6460940235
88;48,89122859;2,402352143;348;Hoche;HOCHE;5;656177,9025;6865856,716;4954.20875420875;4619.51575645629;4800.79957016273;4745.22407028233;4313.78305505829;5148.5059138465;4763.67285333582
20;48,85747798;2,351577563;352;Hôtel de Ville;HOTEL DE VILLE;1;652424,1554;6862133,258;10183.4831413049;9954.00706278663;9291.8541525959;12731.4052090009;13864.6144712265;14175.6751137365;11700.1731917752
169;48,85745183;2,351008461;353;Hôtel de Ville;HOTEL DE VILLE;11;652382,3765;6862130,694;10248.6865698636;9958.46194780665;9258.97257952387;12537.688515804;13801.497963979;14214.900708674;11670.0347142752
336;48,86479407;2,294162018;359;Iéna;IENA;9;648218,8598;6862982,866;8918.97475123083;9643.50828289968;11746.0649692213;10418.6713293497;11816.4141089513;12743.7172897652;10881.225121903
253;48,8623647;2,313909578;362;Invalides;INVALIDES;13;649665,1809;6862699,973;11689.8245611656;11419.5699642254;11480.08487137;11725.0465927358;22326.8746477128;14009.7930135468;13775.1989417928
254;48,86232533;2,315138432;363;Invalides;INVALIDES;8;649755,2952;6862694,812;12195.0052316203;11415.6114921421;11840.1605215777;12160.531113957;24572.0270653863;25234.1693187456;16236.2507905715
174;48,87080998;2,361027467;370;Jacques Bonsergent;JACQUES BONSERGENT;5;653129,4916;6863610,019;8067.32267090189;8978.73594566206;8158.38394375297;9641.94492093884;8348.5050147401;11552.1850228703;9124.51291981104
27;48,85250409;2,268176749;372;Jasmin;JASMIN;9;646299,9369;6861633,692;8458.70081254542;8468.39664653569;8461.54361417579;8958.46804243538;9657.95328785346;10445.4352434257;9075.08294116191
91;48,8814986;2,370262127;373;Jaurès;JAURES;2;653816,3452;6864793,081;6727.26536871934;6714.42041623023;7532.37427022776;7473.29588781344;7819.29532682261;8121.26085912806;7397.98535482357
337;48,88314745;2,371001441;374;Jaurès;JAURES;5;653872,0243;6864975,992;6500.25377074551;6509.14692121527;7583.70523142931;7189.26936596132;6937.84647887998;7790.50394563888;7085.12095231171
92;48,88246525;2,370157962;375;Jaurès;JAURES;7b;653809,5635;6864900,628;6618.59033371411;6572.28101197099;7425.62864878503;7225.71042136385;7068.89645189484;7964.15007429353;7145.87615700372
28;48,84612367;2,27771174;377;Javel-André CitroÃ«n;JAVEL;10;646993,0906;6860917,813;3582.15159428097;7603.5965151316;7999.3733676098;7727.71548886061;8814.14913987543;9376.70061747423;7517.28112053877
93;48,87511182;2,389415032;379;Jourdain;JOURDAIN;11;655215,4591;6864071,879;8266.27742291019;5724.63107991399;6730.48731302227;7816.79347412696;7871.73464662934;8215.49336387348;7437.56955007937
94;48,89243959;2,344657004;382;Jules Joffrin;JULES JOFFRIN;12;651948,6586;6866024,937;6876.56469012045;6726.60471575397;7122.6269100293;7904.43790299245;8428.60189418592;8962.99744280901;7670.30559264852
255;48,84615112;2,354917984;383;Jussieu;JUSSIEU;10;652658,953;6860871,808;13539.7462008966;11382.4142803275;10419.0619020916;10933.2419247702;12181.773805185;11377.4367933008;11638.9458177619
175;48,84595067;2,355050263;384;Jussieu;JUSSIEU;7;652668,4784;6860849,44;13578.9617502326;11382.4149592027;10322.0123904402;10866.7877604624;11944.4964665768;11140.6766951089;11539.2250036706
29;48,87164977;2,29352429;389;Kléber;KLEBER;6;648178,897;6863745,582;16185.8358612489;11259.7813038984;12208.1740589679;9751.20967881149;28981.0441940372;14695.4443125282;15513.5815682487
176;48,8843988;2,360491319;409;La Chapelle;LA CHAPELLE;2;653102,402;6865121,325;6122.99491249102;6097.71906991812;7156.9713946554;6364.76492590761;7259.17018164916;8096.06018790884;6849.61344542169
182;48,88718395;2,325779675;416;La Fourche;LA FOURCHE;13;650559,5701;6865452,193;7866.40941067629;7295.52510588582;7659.33429468006;8370.38470598542;8924.84861830999;9037.92210121231;8192.40403945832
185;48,88967407;2,338760649;419;Lamarck-Caulaincourt;LAMARCK-CAULAINCOURT;12;651513,7584;6865721,031;7846.06631260202;7883.93856778174;8007.68751392612;9364.80438268093;9339.19583588696;10022.6598523815;8744.05874420989
101;48,84935055;2,298301402;420;La Motte Picquet-Grenelle;LA MOTTE-PICQUET-GRENELLE;10;648507,262;6861262,985;9087.76791906653;8666.61137506352;9042.88977178814;9854.29144187893;10123.7404626542;11286.9389614875;9677.03998865648
183;48,84874167;2,298930912;421;La Motte Picquet-Grenelle;LA MOTTE-PICQUET-GRENELLE;6;648552,855;6861194,873;8942.3914047948;8614.43422712507;9071.66511438581;9670.31689255604;9972.54029134649;11285.7513225265;9592.8498754558
342;48,84935055;2,298301402;422;La Motte Picquet-Grenelle;LA MOTTE-PICQUET-GRENELLE;8;648507,262;6861262,985;9087.76791906653;8666.61137506352;9042.88977178814;9854.29144187893;10123.7404626542;11286.9389614875;9677.03998865648
184;48,85804606;2,274154631;423;La Muette;LA MUETTE;9;646744,2368;6862245,856;8972.86397882805;8845.09890709489;9408.25371913037;9489.51609416635;9599.2099237456;10833.3502149561;9524.71547298689
262;48,85772541;2,310565961;425;La Tour Maubourg;LA TOUR MAUBOURG;8;649415,3796;6862186,262;10391.9964289108;10188.756646588;10984.4057168671;12654.5243857016;15159.0772116686;13458.262038283;12139.5037380032
186;48,88521618;2,379663077;426;Laumière;LAUMIERE;5;654509,0245;6865200,998;6488.67212237185;6021.79997317925;6080.58010818692;7122.81493068104;6467.55500507141;8156.35435753989;6722.96274950506
264;48,85127113;2,376118773;441;Ledru Rollin;LEDRU-ROLLIN;8;654219,2941;6861428,603;8351.19325774115;8435.1529954943;8689.06589792949;9549.50705149648;10477.3003451157;9581.41795793853;9180.60625095262
263;48,87487434;2,340199884;443;Le Peletier;LE PELETIER;7;651605,5387;6864074,511;23567.9917362823;9175.34975793429;9940.68061012972;9288.46049675855;11738.1793917756;17442.9886056138;13525.6084330824
343;48,83586348;2,352588926;459;Les Gobelins;LES GOBELINS;7;652478,6539;6859729,327;8178.11344583122;8330.51475479895;8661.12466005187;9127.10070554417;9437.87866168516;10459.9637326136;9032.44932675417
344;48,86231628;2,345673828;460;Les Halles;LES HALLES;4;651995,4564;6862674,809;9203.38817796634;9852.07268876953;9536.7768281643;10492.1548764977;11760.7495536577;11899.6013537095;10457.4572464608
102;48,87963476;2,327022201;467;Liège;LIEGE;13;650643,5277;6864611,994;23702.0008312541;8356.63825845481;10910.0723251981;11802.1031199024;10202.4976853567;10183.4155186976;12526.1212898106
34;48,88128581;2,365544319;476;Louis Blanc;LOUIS BLANC;7;653470,1684;6864772,191;6536.02255305867;6916.43668602481;7427.08446031676;7304.47071760544;8083.23033693909;8290.16309301618;7426.23464116016
103;48,88140473;2,365218782;477;Louis Blanc;LOUIS BLANC;7b;653446,4009;6864785,606;6511.33424912136;6898.43377209883;7452.02901301124;7277.79060982238;8057.5992451421;8270.9442380095;7411.35518786757
189;48,88870602;2,288083633;478;Louise Michel;LOUISE MICHEL;3;647796,9264;6865645,7;7422.38987640097;7173.32121563397;7963.42959790414;8399.03768865281;8792.97290838522;9732.82749964769;8247.3297977708
190;48,83896094;2,282700027;479;Lourmel;LOURMEL;8;647351,9234;6860118,06;5725.36816809412;7850.25476407959;8001.22999392755;10243.9099315405;7988.21583870386;8212.10744053406;8003.51435614662
265;48,86080629;2,341108592;481;Louvre-Rivoli;LOUVRE-RIVOLI;1;651659,1352;6862509,696;9347.76468378201;10360.0717240149;10856.5987032401;12850.2675454313;12628.2603982128;12123.460263978;11361.0705531098
104;48,85301677;2,335502053;486;Mabillon;MABILLON;10;651240,5212;6861647,017;12794.3457557091;12168.178146523;11616.8227313416;14535.3003107545;13965.3921919419;14876.7745389213;13326.1356125319
191;48,87009973;2,32516411;487;Madeleine;MADELEINE;12;650498,1966;6863552,93;11873.190709614;35045.047267166;8998.04590244022;13081.0735391427;24245.1917938554;22756.9440916802;19333.2488839831
346;48,87066702;2,325752635;488;Madeleine;MADELEINE;14;650541,9048;6863615,64;12780.6078994672;34907.5225973325;8972.97225415352;13014.9305246682;24588.9121900503;22623.8686034996;19481.4690115286
347;48,86963317;2,326272274;489;Madeleine;MADELEINE;8;650579,0401;6863500,358;12239.4194918881;38519.0579886869;9043.21459941777;12749.8625335997;23232.7158086053;25572.2732516068;20226.0906123008
270;48,82243783;2,358473884;497;Maison Blanche;MAISON BLANCHE;7;652898,4845;6858233,022;6543.18355611262;6893.50813637986;5655.70738981905;7322.01295032586;7549.18643199221;8372.56045374087;7056.02648639508
338;48,88289192;2,309052265;506;Malesherbes;MALESHERBES;3;649328,8075;6864985,55;8442.61241430495;8142.66177738788;8093.87660903186;9924.15911482859;11134.0132020188;14180.2941622767;9986.26954664147
257;48,85272512;2,406089162;509;MaraÃ®chers;MARAICHERS;9;656419,7092;6861573,316;5561.80658762863;6205.67215633144;4207.74829515316;7559.63471014246;7092.52221968399;8149.536154461;6462.82002056678
98;48,891465;2,349815452;510;Marcadet-Poissonniers;MARCADET-POISSONNIERS;12;652325,9876;6865913,441;6557.05516965839;6253.06170911064;6765.60783891883;7314.37593924958;8090.95715585773;8628.26232906452;7268.22002364328
31;48,89141683;2,349738407;511;Marcadet-Poissonniers;MARCADET-POISSONNIERS;4;652320,2944;6865908,132;6561.54728359581;6252.80121380376;6785.96830176173;7319.28125587331;8100.79529616541;8639.82636083815;7276.7032853397
178;48,89048545;2,359995766;519;Marx Dormoy;MARX DORMOY;12;653071,5478;6865798,423;5794.71514423098;5561.98745136629;6145.36046913501;6325.78456916508;6418.60180865307;7653.50702903482;6316.65941193088
179;48,85012732;2,34805429;525;Maubert-Mutualité;MAUBERT-MUTUALITE;10;652158,9045;6861318,06;11324.1724704617;10664.6623230835;10588.9639987371;12424.0789812392;13252.7840559876;14294.9426958619;12091.6007542285
180;48,86680004;2,38338325;533;Ménilmontant;MENILMONTANT;2;654765,838;6863151,104;5414.20296275187;4906.53069674023;7164.77392656891;7984.23543821126;7968.46202797256;8653.59914738583;7015.30069993845
181;48,84793481;2,264218777;542;Michel Ange-Auteuil;MICHEL-ANGE-AUTEUIL;10;646004,7811;6861128,335;8132.05654429829;8356.78412725058;7906.26220219044;9405.2099833881;9421.13916566797;10135.0365108949;8892.74808894839
258;48,84789565;2,264082031;543;Michel Ange-Auteuil;MICHEL-ANGE-AUTEUIL;9;645994,7057;6861124,075;8108.52698644457;8344.36673990746;7865.60584990608;9459.77237852823;9396.97411267436;10082.5808763851;8876.30449064097
32;48,84524757;2,261623492;544;Michel Ange-Molitor;MICHEL-ANGE-MOLITOR;10;645811,5379;6860831,321;7679.88181744132;9660.60077247647;7665.57236184372;9188.87954898615;9063.34187841883;9953.25379791309;8868.5883628466
259;48,84505817;2,261745125;545;Michel Ange-Molitor;MICHEL-ANGE-MOLITOR;9;645820,2672;6860810,179;7693.42527393275;9578.71100718305;7649.97569028788;9107.48261907907;9050.24689530305;9921.55887754251;8833.56672722138
340;48,83711701;2,402333166;546;Michel Bizot;MICHEL BIZOT;8;656130,969;6859839,919;7153.22190336653;7934.26319826024;7256.75708470051;7698.43945914483;7609.11319368398;8011.89264626544;7610.61458090359
33;48,84713101;2,272763753;547;Mirabeau;MIRABEAU;10;646631,0122;6861033,152;7927.5267275776;7890.80806141784;7941.70608053252;7757.15493832199;9135.76003887617;9659.37035505943;8385.38770029759
260;48,87376999;2,314456036;548;Miromesnil;MIROMESNIL;13;649716,2811;6863967,801;29218.2921330091;11702.0640054895;9602.73292405167;15747.3699930722;12315.1340399988;23657.5014977899;17040.5157655685
99;48,87370953;2,314606322;549;Miromesnil;MIROMESNIL;9;649727,2457;6863960,983;28730.3344019737;11650.1104912211;9655.90415603281;15479.6036955834;12230.921237881;23504.7019074219;16875.2626483523
261;48,88044946;2,309451168;552;Monceau;MONCEAU;2;649355,6855;6864713,709;9127.21767420342;8411.71551703956;8099.16271239614;9885.42420128632;12352.7195570184;16512.026936919;10731.3777664771
